id,price,bedrooms,bathrooms,sqft,yr_built,zipcode
2126049277,500000,3,1.75,1800,1972,98125
993001914,344000,3,2.25,1250,2007,98103
7465900205,675000,4,3,2780,1919,98116
7237501370,1080000,4,3.25,4800,2011,98059
4309720160,785000,3,2.5,2930,2000,98059
3575305495,660000,5,2.25,3740,1979,98074
9183702251,280000,3,1,1200,1954,98030
253600150,380000,2,2.5,1860,2000,98028
3223069019,299950,3,1,1410,1949,98058
3323500010,1150000,3,2.5,2100,1953,98004
8001210170,275000,4,2.75,2060,1978,98001
1003400250,237000,3,1,1130,1954,98188
7853360720,485000,3,2.5,2430,2011,98065
1450000210,179500,3,1,900,1959,98002
3288100290,605000,3,2.75,3230,1966,98034
7525100590,382000,2,2,1350,1974,98052
3298201290,370000,3,1,940,1959,98008
126059019,799000,4,2.5,3170,1978,98072
7856400240,1650000,4,3,3900,1972,98006
5634500036,459000,5,2.5,2650,1979,98028
9831200520,1440000,4,3,3720,1905,98102
8647800150,273000,3,2.25,2160,1991,98042
8651411460,214000,3,1.5,1240,1970,98042
1328300990,317000,3,1.75,1530,1977,98058
8151600101,115000,2,1,790,1930,98146
2597690050,350000,4,1.75,1770,1986,98058
2621700010,569000,4,2.25,2250,1980,98053
3840700653,436000,4,2.75,2080,1979,98034
3025300095,2500000,4,4.5,4300,1985,98039
6671900095,313000,3,1.75,1320,1948,98133
9828702667,482500,3,2.25,1450,2005,98122
7300200400,682000,4,2.25,2450,1980,98075
8078350030,580000,4,2.5,2220,1988,98029
1137400050,425000,4,2.5,2480,2005,98059
7502800100,679950,5,2.75,3600,2014,98059
2705600067,539950,3,2.5,1330,2014,98117
1313500090,229999,3,1.75,1310,1974,98092
2617300160,420000,3,2,2020,1975,98027
7334401450,308550,3,2,1600,1990,98045
3840700593,345000,3,1.75,1380,1967,98034
822039084,1350000,3,2.5,2753,1953,98070
7936500190,1340000,4,3.75,2130,1955,98136
952005000,545000,3,1.75,1700,1925,98126
7503000050,390000,3,2.5,1690,1991,98028
7016100570,467500,4,2.5,3160,1969,98034
1088810160,650000,5,3.5,3990,1990,98011
126039252,415000,4,1.5,1840,1950,98177
644000102,650000,3,1,1520,1951,98004
4083801395,780000,3,2.75,1970,1924,98103
7830800339,360000,4,2.5,2210,1997,98030
3699100130,495000,2,1,1670,1930,98033
7129800063,330000,5,2.75,2390,1966,98118
8651401960,179950,4,1.5,1130,1968,98042
7896300592,303500,6,4.5,3390,2007,98118
662310900,350000,3,2.5,2730,1998,98023
372000040,304000,3,1.75,1720,1954,98178
7203220400,861990,5,2.75,3595,2014,98053
2425059074,740000,5,3,3655,1955,98008
7011201445,525000,2,1.75,1530,1916,98119
7199330130,474000,3,1.75,1530,1978,98052
7515000035,395350,2,1,1060,1917,98117
825079019,590000,3,2.5,3360,1989,98014
3578400910,400000,3,2,1010,1980,98074
5026900235,1850000,4,3.25,2910,1914,98122
8651610240,839900,4,2.5,3420,2002,98074
2215901840,199000,3,2.5,1750,1993,98038
1025039292,1340000,4,2.5,2900,1986,98199
3783100080,261000,3,1.5,1810,1983,98042
1624049170,446800,4,2,2410,1958,98144
7518502960,395000,2,1,980,1907,98117
2738600140,499950,4,2.5,2860,2004,98072
3760500516,835000,5,4,3600,1960,98034
2770601775,399950,3,2.5,1230,2009,98199
8731900880,305000,4,2.25,2580,1967,98023
7813200115,100000,2,1,790,1944,98178
6392001950,435000,3,2.5,1470,1985,98115
3629921160,753888,4,2.5,2660,2003,98029
5101402428,790000,4,2.5,2560,1949,98115
3330501975,475000,5,2,2040,1908,98118
7820000038,454000,3,2,1700,1992,98011
2742100250,550000,4,3.5,3820,1955,98108
1954430190,528000,4,2.75,2050,1988,98074
1545807180,190000,4,1.75,1900,1967,98038
6669150280,320000,4,2.5,2130,1978,98031
2619600010,635000,4,1.75,1950,1969,98007
3052700695,575000,4,2,1650,1955,98117
2123700015,228800,4,2.5,1470,2003,98118
3025059124,3170000,5,3.5,4330,2008,98004
2009000370,269950,2,1.75,1340,1949,98198
5605000430,1160000,4,2.5,2790,1925,98112
170000215,752500,5,2.75,2720,1913,98107
793200100,360000,3,1.25,2350,1966,98007
2419600075,465000,3,1.75,1480,1954,98133
3624079067,330000,2,2,1550,1972,98065
8680300010,290000,3,2,1360,1952,98155
3575200070,560000,3,2.25,2060,1984,98074
2721049061,625000,3,1.75,3160,1978,98001
7899800450,107000,2,1,670,1948,98106
1951500030,140000,3,1,1090,1959,98032
1239400064,895000,4,2.5,2850,1998,98033
7852020800,465000,3,2.5,1890,2000,98065
7228500375,430000,4,2,1990,1926,98122
369000690,403504,4,1,1060,1904,98199
9542800700,272000,3,1.75,2160,1978,98023
3421069120,329999,3,2.75,3360,1988,98022
1425069103,750000,3,2.5,2620,2013,98053
2426049113,459000,4,1.5,2020,1963,98034
9834201470,303000,2,1.5,1000,2007,98144
8635760480,473975,3,2.5,2330,1999,98074
1220000100,215000,1,1,970,1920,98166
1995200320,280000,3,2.25,1220,1984,98115
1312900180,225000,3,1,1250,1967,98001
9136102680,626500,3,1.75,1610,1928,98103
1049000060,325000,3,2,1260,1972,98034
2976800550,280005,3,1.5,1130,1954,98178
4077800258,400000,3,1,1000,1930,98125
3353404265,460000,3,2.5,2720,2001,98001
5318100645,1570000,4,3.75,3070,1927,98112
9331800580,257000,2,1,1000,1929,98118
7312400325,275000,2,1,770,1927,98126
6762700020,7700000,6,8,12050,1910,98102
1525079056,284000,3,1.75,1800,1968,98014
6649900030,485000,3,2,1590,1948,98177
1872900076,979000,3,1.5,1700,1954,98004
9222400605,850000,5,4,2980,1921,98115
8857320130,472000,2,2.25,1800,1979,98008
6752600320,360000,4,2.5,2020,1994,98031
1246700103,725000,4,2.5,2700,1992,98033
2011400019,260000,5,2.5,2580,1964,98198
6705120280,428000,2,2.5,1414,1986,98006
333100295,3120000,3,3.5,4490,1993,98034
1438700040,1320000,5,2.75,2410,1968,98040
5309100295,782000,4,1.75,1500,1905,98117
4307350200,347000,3,2.5,1680,2004,98056
8691510170,368750,3,2.5,2230,2004,98058
3343300180,469000,3,2,1300,1998,98056
3438501020,308500,2,2,840,1942,98106
1559900080,289200,3,2.25,1760,1995,98019
7893207490,275000,3,1,1250,1942,98198
985001082,246000,3,1.5,1780,1953,98168
5101400561,250000,2,1,890,1951,98115
3142600120,627000,3,2,1940,1927,98115
7224500300,221000,3,1,1240,1904,98055
6079500230,706000,3,2.75,1900,1942,98105
6413100311,390000,3,2,1080,1947,98125
1422059129,375000,3,2,3120,1980,98042
9834200885,360000,4,2.5,2080,1962,98144
6072000910,480000,3,1.75,1600,1963,98006
7922800190,620000,5,1.75,2000,1962,98008
8150100240,265000,2,1,620,1941,98126
5035300871,898000,2,2.25,2470,1954,98199
3904921250,690000,5,3.25,3370,1988,98029
3586501075,600000,4,2.25,2840,1958,98177
2767704251,514700,3,3.25,1310,2008,98107
4365200055,450000,4,2.25,1990,1965,98126
8901001290,477000,4,1.5,1380,1928,98125
2386000070,795127,4,3.25,4360,1993,98053
1596600024,550000,5,2.75,2160,1950,98144
255370020,345000,4,2.5,2020,2012,98038
4039400410,525000,4,1.75,1820,1960,98007
258500059,760000,3,2.5,2050,1960,98177
2533300025,740000,3,1.5,1830,1910,98119
6788200800,1190000,4,2.75,2850,2003,98112
3023049215,519000,5,2.25,2570,1950,98166
7284900030,850000,4,3.25,3090,1923,98177
6699001200,355000,5,2.5,3220,2002,98042
1425059180,736000,3,2.25,2470,1988,98052
1025059186,438000,3,1.75,1990,1978,98052
6979940050,800000,5,2.5,3320,1999,98075
7856400240,1620000,4,3,3900,1972,98006
1909600115,420000,3,2,2330,1934,98146
3630070280,418000,2,2.5,1500,2005,98029
9477000120,383000,3,1.75,1410,1967,98034
292000070,895000,5,2.5,2350,1962,98004
2526059086,620000,3,2.25,2190,1990,98052
1332000110,635000,4,2.5,2490,1997,98053
5249803550,635000,3,2.5,1960,1940,98118
7537300210,580000,2,1.5,1460,1912,98115
3095000040,315000,1,0.75,770,1910,98126
2538410260,316000,5,2.5,2600,2005,98058
7683800212,229000,3,1,1010,1959,98003
1545804460,294000,3,1.75,1530,1987,98038
1685800100,875000,4,2.5,3220,1996,98077
4139440480,796500,3,2.75,2590,1993,98006
1714900060,442000,5,3,2560,1927,98108
7631200085,947500,3,2.75,2980,1917,98166
7655900031,240000,2,1,590,1953,98133
4426600125,279000,3,1,1520,1952,98125
4046700110,323000,3,1.75,1950,1989,98014
5021900160,711000,4,1.75,1980,1948,98040
2848700095,412000,4,1.5,1960,1912,98106
650000030,745000,3,1,1390,1951,98004
4040800260,418000,4,1.5,1220,1965,98008
1026069163,630000,3,2.5,2460,1999,98077
8562901100,550000,3,2.5,2430,2007,98074
6187700501,360000,4,2,1650,1977,98155
4305500180,584950,4,3,3220,2009,98059
9517200480,535000,3,1.75,2330,1983,98072
7788400170,230000,3,1,940,1957,98056
2141310580,707000,4,2.25,2920,1977,98006
4022907770,550000,4,1.75,2480,1958,98155
8103000110,280000,2,1.5,1480,1940,98146
1924059029,4670000,5,6.75,9640,1983,98040
1921069082,560000,3,2,2560,1986,98092
1338600175,940000,4,2.25,1890,1963,98112
2568200140,739900,5,2.5,2980,2006,98052
2267000486,495000,2,2,1540,1949,98117
3123800080,365000,2,1.5,1160,1950,98136
6169900545,1330000,3,1.5,1940,1900,98119
1562100380,594000,4,1.75,2140,1965,98007
3336000626,498000,3,1.5,1720,1909,98118
9346920260,646000,4,2.25,2500,1978,98006
3982700250,799900,4,2.5,3030,1991,98033
7131300032,235000,4,2,1540,1955,98118
1546600120,830000,4,2.25,3010,1959,98005
3303850290,1400000,5,4,4700,2002,98006
321030010,310000,4,2.5,2310,2010,98042
8663240180,537000,4,2.5,1990,2012,98034
9238901020,289000,2,1,780,1942,98136
393000142,372000,4,2.5,2070,1999,98178
7338200240,437500,3,2.5,2320,1992,98045
835000055,175000,2,1,1020,1948,98002
1863900190,202000,2,1,840,1907,98032
6824100029,474950,3,3,1530,2012,98117
1788900230,86500,3,1,840,1960,98023
8649900440,680000,4,2.5,2980,1990,98075
4389200753,1570000,4,2.75,2810,1993,98004
461003835,825000,3,3.5,2670,2014,98117
6446200305,715000,4,2.5,2650,1960,98029
5469502700,489990,5,2.25,2440,1975,98042
204000175,381000,3,2,1680,1996,98053
1337300070,1320000,4,2.25,3180,1905,98112
9465910310,550000,4,2.5,2810,1992,98072
6648900005,399950,3,1,1720,1954,98155
98020480,885000,4,2.5,4090,2005,98075
2207100165,475000,4,1.5,1580,1955,98007
4397010300,440000,4,2.5,3080,1993,98042
357000135,1900000,4,2.5,3070,2009,98144
3864000120,1180000,4,3.25,3780,2006,98006
1453602313,297000,2,1.5,1430,1999,98125
1445500010,855000,4,2.25,2480,1973,98005
3275790140,739000,3,2.5,2750,1981,98033
4154302075,200000,2,1,830,1920,98118
1471590060,661000,4,2.5,2496,1998,98052
3333002450,165000,1,1,850,1906,98118
2571910420,320000,4,2.5,2050,1993,98022
5437600010,304000,3,2.5,1670,2002,98042
6681500150,990000,4,2.5,2540,2003,98199
687600010,753000,4,1.75,2160,1974,98005
8887001625,417000,3,2.75,1820,1991,98070
9547200835,775000,3,1,2030,1908,98115
7518505160,417000,2,1,1190,1928,98117
7518506716,969950,3,2.5,2830,2014,98117
7137900320,224500,4,1,1430,1983,98092
8594400060,285000,3,2.25,1680,1987,98092
3543900418,580050,3,2.5,2360,1996,98115
5104530680,278226,4,2.5,2390,2006,98038
2925059294,860000,3,2,1880,1968,98004
2113701095,150000,2,1,830,1943,98106
4139500080,1490000,4,4.25,5180,1998,98006
4045500950,425000,3,1.5,1680,2012,98014
723049533,271000,4,1.75,1490,1940,98146
7806210070,249500,4,1.5,2120,1977,98002
9834200411,390000,3,1,950,1947,98144
1523059066,895000,3,2,2160,1991,98059
920069052,243950,2,1,1120,1961,98022
2023049218,445000,2,1,930,1932,98148
9184700600,1210000,4,2.25,3270,1909,98122
461000390,687500,4,1.75,2330,1929,98117
6820100035,493000,6,1.75,2120,1925,98115
6870000150,677000,4,2.5,2820,2004,98034
522059158,230000,3,1.75,1400,1957,98031
1962200036,600000,3,1.75,1620,2005,98102
2526059225,952990,4,2.75,3550,2013,98052
3205500230,381000,3,1.75,1330,1969,98034
2525310040,206000,3,1,1060,1980,98038
5561401110,460000,4,2.5,2110,1985,98027
3904902510,690000,4,2.5,2670,1989,98029
1180000830,460000,4,3.5,2870,2006,98178
3751600146,166000,1,1,1120,1988,98001
2144800215,285000,4,1.75,2080,1955,98178
2141500040,440000,4,2.5,2400,2002,98059
6430500086,341000,3,1,940,1955,98103
9478500770,360000,4,2.5,2570,2009,98042
3401700031,661000,2,1.5,1750,1964,98072
522059172,220000,3,1,1460,1957,98055
3876000120,390000,5,1.75,2250,1966,98034
7015200790,683500,3,1.5,1820,1946,98119
2011000120,210000,3,1.75,1590,1986,98198
4221270350,650000,3,2.5,2320,2004,98075
8691330330,899000,4,2.5,4080,1998,98075
8018600980,187250,2,1,710,1926,98168
5113400113,756000,4,2.25,2160,1947,98119
2172000285,254500,2,1,1150,1920,98178
3575303430,780000,6,4.25,4310,2008,98074
4037400280,502550,3,1.75,1770,1958,98008
1221059176,353000,4,2.75,2200,1989,98092
5561300640,532000,3,2.25,1910,1977,98027
7199340620,532000,4,1.75,2020,1979,98052
5641300220,370000,3,2.5,2490,2005,98042
3586500630,850000,2,1.75,2170,1952,98177
1189000130,493000,3,2.75,1720,1947,98122
5706201930,405000,3,1.5,1330,1966,98027
3904930410,424000,3,2,1330,1988,98029
4292300024,350000,3,1.5,1430,1948,98133
8645510230,332000,3,2.25,2270,1977,98058
1257201130,1020000,4,2.5,2700,2002,98103
3222059007,370000,3,1.5,1690,1952,98030
1370802600,1020000,3,3.25,3620,2005,98199
8161600135,688000,4,3,3000,1913,98144
1545802830,258500,3,2,1460,1989,98038
88000591,212000,3,1,1000,1962,98055
7555200230,691000,4,2.75,2550,1972,98033
5589900761,315000,2,1,770,1943,98155
1523069086,395000,3,1.75,1460,1961,98027
7889600190,229000,3,1,1590,1956,98146
6895300050,529900,5,2.25,3030,1961,98133
6861700156,1050000,4,2.25,2630,1909,98102
8138870530,419190,2,2.5,1590,2014,98029
705700240,380000,4,2.5,2320,1994,98038
1118001645,1400000,3,3.25,3020,1954,98112
2310040230,350000,4,2.25,2220,1999,98038
2645500021,339275,3,1.5,1590,1964,98133
2781250400,350500,2,2.5,1770,2003,98038
9137101353,489000,3,2,1510,1972,98115
8680100030,374000,3,1.75,2000,1961,98033
345700040,315000,2,1,1010,1981,98056
1722049154,538250,3,2.25,2590,1984,98198
5029450110,215000,3,1.5,1410,1982,98023
6666830250,712198,4,2.5,2450,2013,98052
3449900090,454200,4,2.5,2630,2004,98059
1862400132,379000,2,1,930,1952,98117
2770601530,500000,2,2.25,1570,2015,98199
3392100140,215000,3,1,1280,1964,98003
2856102105,1060000,5,3.25,3230,2014,98117
98030530,745000,4,3.25,3490,2006,98075
5406500170,645000,4,2.5,2780,2001,98075
1774200060,669000,4,2.75,2700,1976,98077
3438503014,230000,2,1,870,1942,98106
3131200640,700000,4,2,1830,1908,98105
1774220160,632925,3,2.5,2990,1978,98077
5009600010,248000,4,2.5,1770,2003,98038
1223059081,480000,3,1.75,1960,1970,98059
9558020240,475000,5,2.75,3080,2002,98058
98020310,730000,4,2.5,3230,2004,98075
8651430560,180000,3,1,870,1969,98042
7504001080,590000,4,2.5,2940,1974,98074
9471200200,2530000,4,4.25,5040,1950,98105
7140600055,207000,3,1,990,1959,98002
4358700141,480000,4,1.75,1840,1956,98133
6399600115,279000,3,1.5,1280,1932,98038
345700340,306888,2,1.5,1010,1981,98056
8820903380,452000,6,2.25,2660,1937,98125
1901600090,390000,5,1.75,1940,1953,98166
3303951150,424950,4,2.5,2480,1992,98038
6928000440,301950,3,1.75,1370,1988,98059
7203000200,325000,3,1.5,1890,1966,98003
9485800050,680000,3,2.5,1610,1981,98033
2310030510,320000,4,2.25,1550,1993,98038
5651010320,335000,2,2,1380,1988,98011
8690600050,255000,3,2.5,1530,2005,98028
2222049108,227000,3,1,1130,1954,98032
1377800277,696000,6,3.25,2900,1977,98199
1727001300,1900000,4,3.25,4130,1978,98005
8078400010,530000,4,2.25,2240,1984,98074
621069039,327000,4,2.25,1620,1980,98042
6303400965,220000,5,1,1260,1918,98146
1238500978,365000,3,1,950,1962,98033
5560000640,232500,3,1,1320,1961,98023
1626079154,439000,3,2,2010,2003,98019
4137020820,268000,4,3,1840,1988,98092
9284802215,430000,5,3,2500,1999,98126
7203100120,680000,4,2.75,2500,2010,98053
7454000145,122000,2,1,740,1942,98126
428100580,350000,3,1.75,1970,1979,98056
1721801161,236000,4,2.5,1630,2003,98146
5525400430,585000,3,2.5,2050,1989,98059
3352400004,184500,2,1,720,1940,98178
2655500235,1610000,4,3.5,3920,2005,98040
9542840340,275000,3,2.25,1450,2010,98038
3578400950,492450,3,1.75,1540,1984,98074
3626500045,760000,3,2.5,1980,1959,98040
8665900206,452000,2,1.75,1660,1981,98155
5127001320,190000,3,1.75,1520,1967,98059
2771101251,395000,1,1,790,1953,98199
7660100085,750000,5,2.75,2860,1902,98144
2258500049,469000,3,1,950,1948,98122
993002127,436000,3,2.25,1480,2008,98103
9477000060,434500,3,1.75,1650,1967,98034
2568800160,433000,4,1,1710,1950,98125
8655000070,1600000,5,3,3640,1982,98008
6071200400,510000,4,2.5,2010,1959,98006
4365200895,364000,4,1,1210,1922,98126
3298200620,358000,3,1,940,1959,98008
2124049254,235000,2,1,670,1903,98108
6181500100,351000,3,2.5,2594,2012,98001
1266200130,650000,3,1.75,2140,1953,98004
1450100390,208000,3,1,920,1960,98002
2856100515,925000,4,2.5,2670,1929,98117
1723049270,340500,3,2,2270,1947,98168
2287400030,289659,4,2.25,2260,1984,98031
2597000006,347500,3,1.5,1180,1960,98155
1370801520,1660000,4,3.5,3080,1937,98199
1377800135,676000,3,2,1730,1942,98199
7199320190,618000,4,2.25,2470,1978,98052
6699950310,350000,4,2.5,2500,2007,98038
925049318,475000,3,1.75,1550,1926,98115
1133000694,325000,4,1.75,1670,1976,98125
2422059111,291000,3,1.5,1860,1967,98042
8001450170,274950,3,1.75,1840,1989,98001
2174503500,550000,3,1.5,1340,1960,98040
2346800270,555000,3,3,2920,1908,98136
3727800065,425000,2,1,790,1941,98117
1557000190,240000,3,1.5,1450,1963,98031
1824059079,880000,4,2,2530,1954,98040
3223049158,222200,2,1,1210,1953,98148
9550200310,495000,2,1,970,1905,98103
2408600160,352000,4,2.5,1252,1996,98001
7326200110,324000,3,2.25,1550,2001,98019
5347200060,280000,2,1,1260,1947,98126
9274200028,386950,3,2.5,1070,2009,98116
9358001566,400000,2,2.5,1410,2008,98126
2473460650,347000,3,1.75,1330,1978,98058
7628700050,775000,3,2.5,3020,2008,98126
8956000460,625000,3,2.5,2010,2009,98027
4113800500,572500,3,2.5,2490,1991,98056
993001629,265000,3,2.75,1120,1999,98103
9141100210,257000,2,1,770,1950,98133
1651500040,1980000,4,4,4360,2007,98004
6127010800,550000,3,2.5,2260,2005,98075
251610020,1580000,4,2.75,3480,1979,98004
625049286,640000,3,1,1530,1950,98103
2771101963,386000,3,1.5,1270,2004,98199
9510900630,305000,3,2.25,2110,1973,98023
9558040230,438800,4,2.5,2770,2004,98058
5018200110,287000,4,2.25,2270,1959,98198
5414100040,299950,2,1,800,1904,98118
8728550150,545000,3,2.5,2660,1992,98027
4124000320,335620,3,2.25,1800,1986,98038
6430500008,428750,3,1,1100,1929,98103
1102000196,477000,4,2.75,1720,1978,98118
1825079005,739000,4,2.5,2800,1999,98014
1819800286,460000,2,1,890,1919,98107
4415600030,433000,3,2.75,2000,1954,98166
7843500070,308000,4,2.25,1960,1989,98042
3856900507,1320000,4,3.5,3460,2004,98103
5253300397,415000,3,1.5,1510,1956,98133
11200070,570000,3,2.5,1530,1998,98007
7214700830,480000,5,4.75,3830,1976,98077
1222069136,500000,4,2.75,3000,1975,98038
1026069134,619000,3,2.5,2560,2002,98077
7686203180,172500,3,1,1040,1954,98198
8092700230,249950,3,1.75,1120,1976,98042
4139500200,1380000,6,4.5,5740,2000,98006
686100380,472000,5,2,2030,1963,98008
1953400510,199950,5,2.5,1740,1959,98198
4443801160,420000,2,1,860,1916,98117
4139500410,1680000,6,4.75,5770,1998,98006
7588700204,520000,4,1.75,1240,1944,98117
7520000695,151100,3,1,840,1921,98146
425200205,165000,3,1.5,1020,1959,98056
3751601171,229500,3,1.5,1810,1954,98001
3221069035,400000,4,1.75,2670,1972,98092
2473400110,315500,3,1.75,1870,1977,98058
7751800115,425000,3,1.5,1390,1956,98008
1138010520,459000,3,1.75,1620,1974,98034
3754700420,375000,3,1,1310,1972,98034
4036801170,380000,4,1.75,1760,1956,98008
3579800180,449950,4,1.5,1800,1958,98034
9477100330,400000,3,1.75,1510,1968,98034
6056110200,555000,3,3.5,2100,2011,98118
320069049,305000,4,1.5,1590,1966,98022
2222039011,480000,5,1.75,2080,1963,98070
3762900130,350000,2,1.75,1080,1984,98034
3271300955,554729,4,2.5,2020,1943,98199
7298050110,420000,4,2.5,3360,1990,98023
5104200470,436000,5,3,2720,1969,98059
9407101180,345000,3,2.25,2020,1979,98045
1724069043,739888,3,2.5,2420,1989,98075
3905080870,510000,3,2.5,1890,1993,98029
7954300620,555000,4,2.5,2450,2001,98056
4435000705,160000,3,1,1350,1942,98188
3424069215,396480,3,1,1000,1959,98027
3294700101,295000,2,1.75,1050,1925,98055
3223059206,235000,3,1.75,1950,1960,98055
2927600435,573500,3,1,2200,1952,98166
7697860130,245000,3,2,1440,1985,98030
8964800390,1500000,3,1.75,2430,1952,98004
4233400400,267000,3,2,1300,1994,98010
2557000380,287500,4,2.5,2570,1979,98023
1974200020,450000,4,1.75,2190,1964,98034
8570900328,295000,2,1,1170,1963,98045
3528900160,655000,3,1,1370,1939,98109
9468200163,680000,3,2,1780,1925,98103
6813600605,1350000,4,4.5,3420,2014,98103
3825310540,640000,4,2.5,2260,2004,98052
5244801230,682000,5,2.25,2120,1910,98109
1338600090,370000,2,1,1040,1946,98112
6181400920,286651,3,2.5,1830,2004,98001
486000520,1370000,2,2.25,2460,1936,98117
5127000810,305495,3,1.75,2110,1966,98059
8682262170,415000,2,1.75,1340,2004,98053
2826049165,517000,4,1,1180,1950,98125
1954630080,500000,3,2.5,2840,1994,98014
8651402660,175409,4,1.5,1450,1969,98042
6141100395,240000,2,1,870,1947,98133
1233100351,305000,3,1,1150,1922,98033
1776420150,295000,4,2.25,1830,2003,98030
395300330,354000,3,1,1130,1965,98034
1150000200,640000,3,2.5,2420,1988,98029
809001070,550000,3,1,1520,1912,98109
9482700075,800000,4,3.5,2370,1926,98103
1023079147,652500,4,2.25,2220,1989,98027
1535204365,428000,2,1.75,1980,1977,98070
3211260290,443000,4,3,2620,1987,98092
4073800140,429000,3,3.25,2210,1995,98125
98030660,815000,4,2.5,3880,2006,98075
424049283,345000,2,1.5,830,2009,98144
5605000590,975000,4,2.5,3020,1921,98112
3244500037,510000,3,2.5,2310,1981,98072
6200017,281000,3,1,1340,1945,98032
1555300490,250000,3,1,1520,1967,98032
9412200080,440000,4,2.5,2560,1965,98027
9178600360,760500,3,2,1990,1912,98103
1703400585,325000,3,2,2330,1900,98118
9183703045,275000,4,2,2220,1958,98030
8562900180,491300,3,1.75,1750,1987,98074
3508100135,1100000,3,1.5,2220,1928,98116
6905200215,1010000,3,2.5,1920,1949,98119
9558050450,479950,3,2.5,2780,2004,98058
4315700060,378000,2,2,1300,1963,98136
2937300550,1040000,5,4,4180,2014,98052
2174503441,650000,3,1.5,1380,1960,98040
9547200790,518000,3,1.75,1830,1909,98115
1796350300,195000,2,1,860,1983,98042
8881900230,755000,3,2.75,2870,1984,98008
9809000010,1630000,5,2.5,3090,1964,98004
2767601805,600000,2,1,1370,1905,98107
8864000440,225000,3,1,900,1944,98168
321079066,430000,3,1.5,1810,2002,98010
6145600040,385000,3,3.25,1630,2007,98133
3885801450,830000,2,1,1150,1921,98033
1591600676,246000,3,1,990,1939,98146
3211230300,381500,2,2,2160,1985,98092
3558900450,530000,4,2.25,2130,1969,98034
2564900470,718500,4,2.75,2840,2008,98033
2122049038,275000,2,1,2180,1959,98198
3585901085,2010000,6,4.5,3810,1969,98177
3362900810,532170,3,2,1360,1990,98103
1939110080,565000,4,2.5,2330,1987,98074
1697000370,234000,3,1,1040,1971,98198
9834200365,607000,3,2,2060,1921,98144
1446800181,264950,4,1,1810,1959,98168
3574801310,434000,3,2.25,1750,1987,98034
9432900180,307999,4,2.75,2420,1996,98022
8079100140,690000,4,2.5,2120,1989,98029
7625700935,875000,3,3.5,3250,2001,98136
4217400680,1020000,4,3,2720,1928,98105
1422300140,454000,3,2.5,2530,1991,98045
5456000570,1060000,3,2.75,2700,1977,98040
6072100140,500000,3,1.75,1530,1972,98006
1245001763,670000,4,2.5,2110,1977,98033
1232000810,537000,3,2.5,1400,1921,98117
1426300842,455850,3,2.25,1820,1964,98108
5363200200,932800,5,3.25,2980,1998,98115
4022900197,399000,3,2,1940,1978,98155
8929000350,472217,3,2.5,2010,2014,98029
2618300080,242500,3,1.5,1200,1965,98042
7683800205,298450,5,3,2100,2007,98003
1446401290,214950,3,1,1400,1954,98168
993000136,449950,3,2.25,1540,2014,98103
1899400365,332000,3,2,1510,1942,98166
5710000005,2150000,4,5.5,5060,2008,98004
5581400080,770000,4,2.5,3210,1995,98074
2597520090,810000,4,2.5,2810,1989,98006
1821059264,224000,4,1.5,1600,1959,98002
8562720410,1200000,5,3.25,4610,2006,98027
326049058,464500,5,1.5,2940,1955,98155
7203601405,217000,2,1,730,1934,98198
3222079120,330000,2,1,1160,1963,98010
3756500180,475000,3,1,1470,1963,98034
6669250100,512000,4,2.5,2600,2005,98056
2326059099,838000,4,2.5,3310,2001,98052
5648600190,310000,3,2.5,1670,1995,98055
3204930170,680000,4,3.5,2510,2013,98052
4154300505,315000,2,1,780,1935,98118
7696630170,276000,4,2.5,2068,1976,98001
9485300190,300000,4,2.5,1910,1992,98031
291310150,391000,3,2.25,1410,2004,98027
5126210280,560000,3,2.5,3440,1990,98038
164000361,799000,4,1.5,1810,1968,98133
4140900050,440000,4,1.75,2180,1966,98028
2162000160,992000,3,2.25,2950,1966,98040
7972600860,345000,4,1,1550,1957,98106
2771602420,472000,3,2.5,1180,2010,98119
770000045,405600,5,1.5,2830,1918,98118
6744700302,790000,4,1.75,2050,1974,98155
2919702705,417500,2,1,1330,1910,98117
525049174,435000,3,1.5,1180,2008,98115
5423030040,685000,3,2.5,2520,1979,98027
1442700360,428000,3,2.25,2600,1978,98038
3356407665,180000,3,1.75,1330,1978,98001
1828001130,545000,4,2.25,2030,1967,98052
1563103040,490000,2,1,990,1941,98116
7504200120,430000,3,2,1910,1971,98074
7211400525,249950,4,1,1290,1957,98146
5561100431,510000,5,2.5,2510,1975,98027
1394300005,361280,2,1,820,1944,98126
1925069066,1700000,3,2.75,2810,1974,98052
8682220390,750000,2,2.5,2630,2003,98053
5608010420,808000,4,2.75,3340,1996,98027
9274200850,464050,2,1,780,1928,98116
114101426,375000,3,1.75,1160,1976,98028
4122700020,850000,5,2,2310,1966,98004
5151600285,314500,3,1.75,1870,1957,98003
2391600555,406500,2,1,870,1947,98116
8148600055,225000,3,1,1040,1947,98168
6848200475,933000,3,1.5,1870,1906,98102
2877102670,555000,3,1.5,1740,1920,98117
2524049257,1530000,4,2.25,4250,1974,98040
5459500125,1000000,6,2.75,3600,1977,98040
8946410040,430000,4,2.75,2290,2003,98059
9185700440,2400000,4,3.5,5860,1907,98112
7979900006,450000,3,1.5,2330,1954,98155
3959401284,440000,3,1.5,2120,1949,98108
1732800184,499000,2,1.5,1110,2005,98119
